15600217,DaveMalby,friends,131767,112813,2575,102895,Fri Jul 25 16:36:08 +0000 2008,https://t.co/FPQlPRVVh9,img/15600217.jpg,Sacramento  California
5796972,pandoramusic,friends,153434,530798,6684,171111,Sat May 05 23:31:49 +0000 2007,https://t.co/EkaAqXmCFj,img/5796972.jpg,
16539573,Jonathan360,friends,291,73812,4014,12811,Wed Oct 01 03:24:29 +0000 2008,https://t.co/yKgZL4XEI1,img/16539573.jpg,Los Angeles  CA
746323,jeffpulver,friends,39572,486014,7064,94435,Fri Feb 02 05:03:11 +0000 2007,https://t.co/EzTbaszjZd,img/746323.jpg,New York
8596022,MarketingProfs,friends,125549,439936,20044,60497,Sat Sep 01 21:14:04 +0000 2007,https://t.co/DsvFuuSiyF,img/8596022.jpg,Boston  Massachusetts
1315431,lizstrauss,friends,43288,120518,7750,103134,Fri Mar 16 21:44:41 +0000 2007,https://t.co/XsGeARZ32e,img/1315431.jpg,Chicago
8820652,MariSmith,friends,314989,585615,21457,93924,Tue Sep 11 22:22:51 +0000 2007,https://t.co/bZK4UfvJ1E,img/8820652.jpg,San Diego  California
631583,juliaroy,friends,11830,52691,3556,13659,Sat Jan 13 21:00:42 +0000 2007,https://t.co/TSgIoKuykr,img/631583.jpg,Mayfield  NY
6449282,JetBlue,friends,107313,1956474,12544,549982,Wed May 30 17:51:54 +0000 2007,https://t.co/51Ra6SGKWf,img/6449282.jpg,1-800-JETBLUE
14550649,eleesha,friends,118066,198239,5780,163728,Sat Apr 26 19:46:24 +0000 2008,https://t.co/gE45uZPsPH,img/14550649.jpg,United Kingdom
14850079,ChrisHusong,friends,13880,58879,2961,43643,Tue May 20 23:42:46 +0000 2008,https://t.co/hMGtVToPbO,img/14850079.jpg, San Diego  Los Angeles  CA
14389132,nansen,friends,415992,515461,3719,43065,Mon Apr 14 19:10:52 +0000 2008,https://t.co/HsIE6rO6FG,img/14389132.jpg,Seaview WA
17913181,darrenmonroe,friends,4743,55306,1619,37144,Sat Dec 06 01:12:38 +0000 2008,https://t.co/FA8xME0qIQ,img/17913181.jpg,Las Vegas  Chicago
72373,frankarr,friends,7619,6738,496,44266,Fri Dec 15 22:18:44 +0000 2006,https://t.co/vxd6ApYxXS,img/72373.jpg,??pun u?op
16913772,VisualStudio,friends,954,464369,5441,59679,Wed Oct 22 22:01:24 +0000 2008,http://t.co/OqnL9IGcUY,img/16913772.jpg,Redmond  WA  USA
9460682,ch9,friends,410,420308,5195,16640,Mon Oct 15 18:36:04 +0000 2007,http://t.co/azjEhFytrz,img/9460682.jpg,Redmond  WA
813887,longzheng,friends,1806,11871,625,22169,Tue Mar 06 03:16:11 +0000 2007,https://t.co/kXjlJTbzDD,img/813887.jpg,Melbourne  Australia
16627727,techglance,friends,41367,35849,1356,154691,Tue Oct 07 10:01:47 +0000 2008,http://t.co/F8Ta0ToC2F,img/16627727.jpg,Chicago IL
15794195,grader,friends,52741,118102,2059,2082,Sun Aug 10 01:37:36 +0000 2008,https://t.co/aAqAEuP8jm,img/15794195.png,Cambridge  MA
15014405,PleasureEllis,friends,433126,769671,15397,165462,Thu Jun 05 04:47:21 +0000 2008,https://t.co/p5pvE8PhJB,img/15014405.jpg,Everywhere Transforming Lives 
8071902,zaibatsu,friends,224394,545377,12733,186392,Thu Aug 09 05:27:22 +0000 2007,https://t.co/s7ZISXaROS,img/8071902.jpg,Minneapolis / TwinCities / MN
5485192,Jesse,friends,116943,141850,3136,39782,Wed Apr 25 02:48:53 +0000 2007,https://t.co/qmJvHVNfNm,img/5485192.jpg,Salt Lake City  UT
15508743,JamesRivers,friends,121569,113762,2869,12276,Mon Jul 21 01:57:57 +0000 2008,http://t.co/tNgtF0XHhr,img/15508743.jpg,Canada
16528347,GlobalKnowledge,friends,48273,153305,3271,37037,Tue Sep 30 14:39:54 +0000 2008,https://t.co/ebWkqBx57U,img/16528347.png,Worldwide
15236542,WHERE,friends,0,9141,389,4805,Wed Jun 25 20:57:40 +0000 2008,http://t.co/ZKlrUAu31E,img/15236542.png,Boston  MA
19315174,MicrosoftEdge,friends,123,752646,5800,7649,Wed Jan 21 23:42:14 +0000 2009,https://t.co/yB34FzF4Nh,img/19315174.png,Redmond  WA
5091371,jodijodijodi,friends,1285,1558,135,23121,Wed Apr 18 08:07:42 +0000 2007,https://t.co/PXlrq7sAlE,img/5091371.jpg,Tempe  AZ and Seattle  WA
2425151,facebook,friends,710,13441752,43860,11937,Tue Mar 27 07:29:25 +0000 2007,http://t.co/7bZ2KCQJ2k,img/2425151.png,Menlo Park  California
14372486,engadget,friends,275,2390549,51300,166967,Sun Apr 13 02:42:50 +0000 2008,https://t.co/sPqsSwBKtx,img/14372486.png,Global
783214,Twitter,friends,140,55882873,91419,8980,Tue Feb 20 14:35:54 +0000 2007,https://t.co/TAXQpsHa5X,img/783214.jpg,Everywhere
15433037,BillCrosby,friends,7822,54944,1401,132582,Mon Jul 14 22:05:42 +0000 2008,https://t.co/3ILIko2Sld,img/15433037.jpg,Chicago
19162187,WeAreLogos,friends,30264,10331,131,32908,Sun Jan 18 23:22:30 +0000 2009,,img/19162187.jpg,Washington DC
14990608,dollars5,friends,122303,109712,2678,38321,Tue Jun 03 08:07:51 +0000 2008,http://t.co/d6LYYLelTx,img/14990608.jpg,India
15081182,WarrenWhitlock,friends,334852,509101,13205,224120,Wed Jun 11 03:51:13 +0000 2008,https://t.co/GUS9N0kt7G,img/15081182.jpg,Las Vegas  NV
13049582,besserwerber,friends,2635,393090,1918,31751,Mon Feb 04 14:43:36 +0000 2008,http://t.co/R9qZ2cYx6F,img/13049582.jpg,Germany
4783531,jorgemadrid,friends,523,5115,204,12087,Sun Apr 15 18:12:54 +0000 2007,https://t.co/JAzskAIm6D,img/4783531.jpg,Madrid 
14090931,mrfire,friends,108694,148571,2190,10396,Thu Mar 06 19:49:44 +0000 2008,http://t.co/d1BtJSB5Qj,img/14090931.jpg,Wimberley  Texas
667563,SacramentoKings,friends,18972,1019163,5408,63781,Fri Jan 19 20:43:16 +0000 2007,https://t.co/TV3Ytpc0Tj,img/667563.jpg,Sacramento  CA
18267245,msPartner,friends,2046,190864,2407,32667,Sat Dec 20 15:12:55 +0000 2008,https://t.co/MFs884OPU3,img/18267245.jpg,Redmond  WA
8908302,simchabe,friends,9171,11510,468,18999,Sun Sep 16 04:23:32 +0000 2007,https://t.co/0R9lRranrx,img/8908302.jpg,Kingston  WA
1558611,dehaaspeter,friends,1781,3306,235,12435,Mon Mar 19 21:46:18 +0000 2007,https://t.co/CGCCslGZQl,img/1558611.jpg,Netherlands
14590903,KodakMomentsUS,friends,29928,132055,2602,21404,Tue Apr 29 21:06:43 +0000 2008,https://t.co/c5KwPMdok2,img/14590903.jpg,Rochester  NY
19503553,TopWineNews,friends,26055,99568,2292,66450,Sun Jan 25 20:34:09 +0000 2009,https://t.co/2aYXgmUf9G,img/19503553.jpg,Twitter Vineyard /USA /CANADA
15343263,TaimurAsad,friends,1469,47190,1839,69519,Mon Jul 07 16:01:47 +0000 2008,https://t.co/7gDBJMca3G,img/15343263.jpg,
17093617,hootsuite,friends,1503952,7910699,47224,66350,Fri Oct 31 22:26:54 +0000 2008,http://t.co/3Xvuxw2JEG,img/17093617.jpg,Vancouver  Canada
12199652,edbott,friends,2084,51650,2612,164942,Mon Jan 14 01:47:33 +0000 2008,https://t.co/jo3TJpjZKv,img/12199652.jpg,1.4 miles high
14641632,thepaulrayner,friends,586,2145,118,8983,Sat May 03 21:21:17 +0000 2008,https://t.co/S8YS1A8cuR,img/14641632.jpg,iPhone: 39.639618 -105.008667
11990542,stephenlrose,friends,15098,44824,455,18608,Tue Jan 08 16:46:01 +0000 2008,https://t.co/2IomIehktS,img/11990542.jpg,Redmond  WA
20180686,MSFTIssues,friends,1492,25544,520,5061,Thu Feb 05 19:58:37 +0000 2009,https://t.co/xq7FNRpfxN,img/20180686.jpg,Redmond  WA
6112422,Alimaggs,friends,1469,1016,78,22766,Thu May 17 16:02:47 +0000 2007,https://t.co/0sq1dxfVkg,img/6112422.jpg,Portishead
14245366,SecurityGarden,friends,848,2499,178,12356,Fri Mar 28 17:27:11 +0000 2008,http://t.co/xTwfFg0Ypu,img/14245366.jpg,Upstate  NY  USA
17164327,SCMagazine,friends,1271,111282,3280,73194,Tue Nov 04 18:56:27 +0000 2008,https://t.co/BYI1kkbds1,img/17164327.jpg,NYC
20439140,EverythingMS,friends,925,180167,2612,102225,Mon Feb 09 14:45:24 +0000 2009,https://t.co/vrdzc4hXyE,img/20439140.jpg,C:\Redmond
16887185,msft4startups,friends,19002,70805,2114,23249,Tue Oct 21 14:59:24 +0000 2008,https://t.co/2DVjBSzC8r,img/16887185.jpg,Seattle
16334724,windowsdev,friends,5964,511364,4573,17322,Wed Sep 17 19:10:25 +0000 2008,https://t.co/r4pWjBisHf,img/16334724.png,Redmond  WA
16120265,inafried,friends,3994,85033,3913,65794,Wed Sep 03 21:48:13 +0000 2008,https://t.co/gThDzdVtpB,img/16120265.jpg,San Francisco
755165,adkinn,friends,1227,5620,315,5575,Tue Feb 06 08:24:12 +0000 2007,https://t.co/xO2Nxsimhm,img/755165.jpg,Seattle  WA  US
17372386,cotweet,friends,19134,188025,2625,1508,Thu Nov 13 19:35:11 +0000 2008,http://t.co/cfedJc2GFY,img/17372386.png,San Francisco  CA
18033062,UMG,friends,1990,531678,4620,19613,Wed Dec 10 22:37:02 +0000 2008,https://t.co/hseCxhFpgx,img/18033062.jpg,Santa Monica  CA
17243913,kim,friends,109340,197157,8454,49854,Sat Nov 08 03:03:45 +0000 2008,https://t.co/CLosb5uJWk,img/17243913.jpg,California  USA
19312845,MSLearning,friends,13664,410784,3884,27965,Wed Jan 21 22:45:10 +0000 2009,https://t.co/hXq5uTSCMs,img/19312845.jpg,Redmond  Washington
19601111,MicrosoftPress,friends,2545,175273,2941,13292,Tue Jan 27 16:51:09 +0000 2009,https://t.co/t3FTHxilJl,img/19601111.jpg,
18572345,officedepot,friends,20855,96655,1132,34015,Sat Jan 03 03:50:55 +0000 2009,https://t.co/yaxtgOnoFM,img/18572345.jpg,Boca Raton  Florida
18234841,Themelis_Cuiper,friends,34701,36945,2820,100920,Fri Dec 19 04:30:38 +0000 2008,https://t.co/0ti30qsjx2,img/18234841.jpg,Amsterdam  The Netherlands
16907121,prebynski,friends,5462,19302,689,23858,Wed Oct 22 15:31:24 +0000 2008,,img/16907121.png,
16242854,msninar,friends,1017,1224,72,1036,Thu Sep 11 16:16:49 +0000 2008,https://t.co/sRSxdxs4il,img/16242854.jpg,Seattle  WA
14437914,NewsHour,friends,125596,998289,14344,145331,Fri Apr 18 21:57:17 +0000 2008,https://t.co/MUiamBtq28,img/14437914.jpg,Arlington  VA | New York  NY
7449492,zhanghui,friends,498,691,12,1838,Fri Jul 13 09:53:53 +0000 2007,,img/7449492.jpg,San Diego  CA
15040500,ShaunaCausey,friends,28590,53179,3081,14404,Sat Jun 07 18:44:53 +0000 2008,https://t.co/gXzMbD00U4,img/15040500.jpg,Seattle  WA
12916,chrisheuer,friends,8969,23736,2879,46262,Sat Nov 18 01:34:16 +0000 2006,https://t.co/pDKTJipeCC,img/12916.jpg,Austin  TX
14262772,MarshaCollier,friends,74559,234130,9559,385353,Mon Mar 31 02:14:24 +0000 2008,https://t.co/M14kDkWYp6,img/14262772.jpg,Los Angeles
16452299,Pocketnow,friends,398,192895,3551,55398,Thu Sep 25 15:36:39 +0000 2008,http://t.co/OTzM6u1JY4,img/16452299.png,Worldwide
20545001,TNEdge,friends,610,2441,159,2200,Tue Feb 10 20:55:26 +0000 2009,http://t.co/ccDUnFqPlP,img/20545001.png,Redmond  WA  USA
17850012,Radioblogger,friends,895181,840139,3933,42629,Wed Dec 03 21:43:49 +0000 2008,https://t.co/EHodifOQ43,img/17850012.jpg,Southern California
15517570,BingAds,friends,351,81659,2471,35723,Mon Jul 21 17:02:31 +0000 2008,https://t.co/u7nN0zTL2A,img/15517570.png,Seattle - London
1501471,LanceUlanoff,friends,8608,95384,6172,69673,Mon Mar 19 13:11:54 +0000 2007,https://t.co/EbTCbG1wSY,img/1501471.jpg,New York  NY
4954131,jorgeavilam,friends,1986,198367,4392,173814,Tue Apr 17 04:33:18 +0000 2007,https://t.co/B4XPakSump,img/4954131.jpg,Monterrey  Nuevo Le?n  M?xico
711303,steverubel,friends,11461,88074,7868,38937,Fri Jan 26 22:11:50 +0000 2007,https://t.co/ZeaIPyeWPv,img/711303.jpg,Long Island  NY
616173,JayOatway,friends,78885,89383,3205,37775,Tue Jan 09 04:06:36 +0000 2007,http://t.co/DdMKG7ZAcu,img/616173.jpg,Hong Kong
17070787,DrAnthony,friends,455980,522290,3698,2290,Thu Oct 30 18:27:32 +0000 2008,https://t.co/cPKvzpQW10,img/17070787.jpg,Houston  TX
14915641,howdous,friends,11536,10644,131,231607,Tue May 27 01:54:41 +0000 2008,,img/14915641.jpg,
7212562,SouthwestAir,friends,36804,2112476,15150,770303,Mon Jul 02 19:56:44 +0000 2007,https://t.co/ceLMaSlRlB,img/7212562.jpg,Dallas  Texas
13837292,evernote,friends,17762,435059,16016,12230,Fri Feb 22 20:49:24 +0000 2008,https://t.co/e88sJlsRPx,img/13837292.jpg,Global
15947185,TweetSmarter,friends,137166,348349,17007,126650,Fri Aug 22 16:55:46 +0000 2008,https://t.co/RLKHVXOY9j,img/15947185.jpg,Minnesota  USA
14438014,brian_henderson,friends,1596,4717,350,34099,Fri Apr 18 22:09:15 +0000 2008,http://t.co/rceAdp4hfI,img/14438014.png,47.588 -122.034
17069525,GinaUncensored,friends,39071,35134,1833,26638,Thu Oct 30 17:23:13 +0000 2008,http://t.co/bEy1mGojQH,img/17069525.jpg,on the internets and such
16409781,MicrosoftStore,friends,4643,899231,3798,102330,Mon Sep 22 20:52:48 +0000 2008,https://t.co/4ceM7jCCAA,img/16409781.jpg,Redmond  WA
1155631,clauer,friends,5548,6327,495,50176,Wed Mar 14 13:20:02 +0000 2007,https://t.co/VKkTVWSrYY,img/1155631.jpg,Paris  Ol?ron  NYC
800364,NickHodgeAU,friends,3274,6127,373,52195,Wed Feb 28 06:29:27 +0000 2007,https://t.co/G5aKJ0ljAo,img/800364.jpg,Sydney  Australia
229523,jeffsand,friends,1866,16309,604,17380,Sun Dec 24 21:52:32 +0000 2006,https://t.co/Gvxwmks0Aj,img/229523.jpg,Seattle
15835465,hifhif,friends,320,86,4,5139,Wed Aug 13 11:24:57 +0000 2008,,img/15835465.png,Sweden
22873424,CIOonline,friends,4428,188463,6145,45961,Thu Mar 05 03:31:08 +0000 2009,http://t.co/3eoiLNWfKk,img/22873424.jpg,Boston  Mass.
18354898,Will_Black,friends,16439,13595,215,2902,Wed Dec 24 09:58:55 +0000 2008,http://t.co/sMBlMQvlfw,img/18354898.jpg,?T: 47.44556 -122.261744
11915432,DiyanaAlcheva,friends,697,93714,1822,10354,Sun Jan 06 19:53:17 +0000 2008,https://t.co/tjqhlslmV0,img/11915432.jpg,California  USA
11922842,RonEdmondson,friends,111546,133677,3144,38532,Mon Jan 07 00:22:38 +0000 2008,https://t.co/zTlck1DVSC,img/11922842.jpg,Addison  TX
9274492,webaddict,friends,71496,97731,2703,47668,Sat Oct 06 03:16:05 +0000 2007,https://t.co/avrCRpT79b,img/9274492.png,Kansas City  MO
18238282,SeanMalarkey,friends,139744,146265,3756,30490,Fri Dec 19 08:43:49 +0000 2008,https://t.co/4vmqcNp4ss,img/18238282.jpg,Santa Barbara  California
783705,davepeck,friends,1681,170563,6065,65668,Tue Feb 20 17:16:44 +0000 2007,https://t.co/fKK926ES33,img/783705.jpg,San Carlos  CA
16095572,toddbishop,friends,5043,24410,1323,17694,Tue Sep 02 12:05:13 +0000 2008,http://t.co/t40lWkv0Tb,img/16095572.jpg,Seattle
8315402,olhardigital,friends,77,1278609,9085,65920,Mon Aug 20 21:25:08 +0000 2007,https://t.co/AfCRBOnFX2,img/8315402.jpg,Brasil
22028833,msretail,friends,5770,13021,1171,23961,Thu Feb 26 16:35:16 +0000 2009,https://t.co/3EFKKPXocj,img/22028833.jpg,Redmond  WA
22485144,OnTheHub,friends,2796,9825,101,3281,Mon Mar 02 13:53:54 +0000 2009,http://t.co/qW66rozJCV,img/22485144.jpg,Canada
22017602,shibanijoshi,friends,1060,18464,884,10086,Thu Feb 26 15:03:19 +0000 2009,http://t.co/O0xyR3jUvn,img/22017602.jpg,San Diego / NYC
20853222,fixit4me,friends,32,3750,250,364,Sat Feb 14 15:44:50 +0000 2009,http://t.co/cXR7Vf1LRc,img/20853222.png,
16423109,RED,friends,8602,1006418,9342,12255,Tue Sep 23 18:37:23 +0000 2008,http://red.org,img/16423109.jpg,
16201775,sixers,friends,388,1646870,6649,52736,Tue Sep 09 13:13:44 +0000 2008,https://t.co/tx90Iiwa5l,img/16201775.jpg,Philadelphia  PA
17968727,TeachTec,friends,5947,13127,734,3317,Mon Dec 08 18:31:50 +0000 2008,https://t.co/pKzW8w0J7g,img/17968727.jpg,Tampa  FL
5459482,Pocketlint,friends,199,29554,1489,62009,Tue Apr 24 09:38:23 +0000 2007,,img/5459482.jpg,London
20789740,stillsafe,friends,81026,82402,1341,310863,Fri Feb 13 17:49:45 +0000 2009,http://t.co/plqj095qHz,img/20789740.png,London  UK
15403842,applestreem,friends,16577,255300,3156,197118,Sat Jul 12 13:28:25 +0000 2008,,img/15403842.jpg,New Delhi  Delhi IN
24645354,BlueWaterDays,friends,58842,112823,1539,188855,Mon Mar 16 03:48:40 +0000 2009,https://t.co/2udfzqlwZz,img/24645354.jpg,Texas  Florida  Gulf  Keys.
22341769,VonniMediaMogul,friends,7464,92849,1647,330325,Sun Mar 01 07:45:08 +0000 2009,https://t.co/1PCS6Ry9Su,img/22341769.jpg,Washington  DC
11622712,JDRucker,friends,1465,78213,1809,38899,Sat Dec 29 05:57:41 +0000 2007,https://t.co/ezTAcEVv3G,img/11622712.jpg,Orange County  CA
8176352,VegasBiLL,friends,7361,40192,2275,152982,Tue Aug 14 06:47:22 +0000 2007,https://t.co/mQ8Ocu2GNk,img/8176352.jpg,Las Vegas  Nevada
18003829,odedran,friends,512,1034,59,1533,Tue Dec 09 21:55:12 +0000 2008,https://t.co/kpOo7DiNAG,img/18003829.jpg,Los Angeles & London
17790274,OneLouderApps,friends,43874,5533306,11832,6343,Mon Dec 01 21:43:21 +0000 2008,http://t.co/vInMtCJJBP,img/17790274.png,Kansas City  MO
15117375,the_gman,friends,58694,95363,3245,45016,Sat Jun 14 15:20:01 +0000 2008,https://t.co/l0ZmkbOUBu,img/15117375.jpg,Planet Earth
18371803,spurs,friends,853,3389020,8613,39990,Thu Dec 25 06:42:34 +0000 2008,https://t.co/EiadMBi8qj,img/18371803.jpg,San Antonio  Texas
15285305,Lotay,friends,45092,60074,2858,95607,Tue Jul 01 05:15:36 +0000 2008,https://t.co/37DU58oq5j,img/15285305.jpg,Worldwide
21836409,LarryWentz,friends,572395,829500,6255,22291,Wed Feb 25 04:27:53 +0000 2009,https://t.co/5BX7O7JJGb,img/21836409.jpg,West Fargo  ND
7144882,heykim,friends,31059,28773,2389,359635,Fri Jun 29 04:19:03 +0000 2007,,img/7144882.jpg,NORTHWEST 
23244977,TechZader,friends,809,29186,3345,699969,Sat Mar 07 22:52:19 +0000 2009,https://t.co/1DU6War8xZ,img/23244977.jpg,Charleston  WV
20200013,Sebianoti,friends,1575,1824,103,206596,Thu Feb 05 23:09:54 +0000 2009,https://t.co/6BGXTr7gq1,img/20200013.jpg,Born in Krakow  Living in UK
14079425,judyrey,friends,263642,429476,3283,45515,Tue Mar 04 19:26:05 +0000 2008,http://t.co/VcsEv3lppi,img/14079425.jpg,Southampton  NY
18539631,StartupPro,friends,859602,992342,11271,14556,Thu Jan 01 23:51:19 +0000 2009,http://t.co/UECStTOGC2,img/18539631.jpg,Prescott  AZ
724473,labnol,friends,252,95274,2821,12261,Mon Jan 29 07:56:35 +0000 2007,https://t.co/dBNrxq2qhD,img/724473.jpg,Email: amit@labnol.org
23455553,ExtremeTech,friends,312,112381,2120,18707,Mon Mar 09 16:31:38 +0000 2009,http://t.co/JOzz9XdGz7,img/23455553.gif,New York  NY
607883,_shankarganesh,friends,748,4346,199,49399,Sat Jan 06 15:14:55 +0000 2007,https://t.co/pBisVGbkmT,img/607883.jpg,Chennai  India
24960379,cotweet_support,friends,1869,1831,101,2810,Tue Mar 17 21:37:39 +0000 2009,http://t.co/hzBtZJPJdc,img/24960379.jpg,San Francisco
16547411,MVPAward,friends,2951,41171,1113,11226,Wed Oct 01 18:07:26 +0000 2008,https://t.co/c0PAFWUq1s,img/16547411.jpg,Redmond  WA
30842682,slacksville,friends,0,4,0,10,Mon Apr 13 10:29:29 +0000 2009,http://t.co/iJwnXucgzR,img/30842682,Gateshead  UK
30318595,project,friends,567,32256,648,10236,Fri Apr 10 21:33:18 +0000 2009,http://t.co/2u3Kik3iy7,img/30318595.jpg,Redmond  WA  USA
18385306,alexlimcw,friends,8,228,9,39432,Fri Dec 26 05:44:38 +0000 2008,https://t.co/ikezf5zNhL,img/18385306.jpg,Tampines  SG
20192882,mikewhitmore,friends,83565,104191,2224,80147,Thu Feb 05 21:51:22 +0000 2009,https://t.co/ncoZoq7qpc,img/20192882.jpg,Englewood  CO
15040988,geoff_deweaver,friends,84803,442014,4191,488222,Sat Jun 07 19:49:19 +0000 2008,https://t.co/pH4IwKU0B6,img/15040988.jpg,New York  USA
17088488,e2conf,friends,9097,7814,414,4634,Fri Oct 31 17:21:38 +0000 2008,,img/17088488.png,Live & online events
23853647,paxxman,friends,4999,2447,826,150791,Wed Mar 11 23:36:38 +0000 2009,,img/23853647.jpg,3rd planet in minor solar sys
20570461,PhotogNews,friends,32265,63567,2467,44147,Wed Feb 11 04:12:49 +0000 2009,,img/20570461.png,California
27533380,DatingTips101,friends,9901,13018,160,11203,Sun Mar 29 23:41:20 +0000 2009,http://t.co/jeW7IXThmg,img/27533380.jpg,
33567692,MSWindowsITPro,friends,601,38987,1278,18682,Mon Apr 20 16:20:17 +0000 2009,https://t.co/UD4ey5Iahv,img/33567692.jpg,Redmond  WA
